country_id,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
USA,34.54974,-90.6518,314.9,1.04,1.02,2025-06-22,1552,Terra,MODIS,57,6.1NRT,302.2,6.41,D
USA,34.67802,-88.5431,314.42,1.24,1.11,2025-06-22,1552,Terra,MODIS,41,6.1NRT,299.27,6.79,D
USA,34.68246,-85.00304,311.89,2.01,1.38,2025-06-22,1552,Terra,MODIS,22,6.1NRT,295.97,14.18,D
USA,34.90323,-88.52179,320.58,1.24,1.11,2025-06-22,1552,Terra,MODIS,40,6.1NRT,298.82,13.35,D
USA,34.93919,-89.8363,319.23,1.09,1.04,2025-06-22,1552,Terra,MODIS,44,6.1NRT,302.77,8.37,D
USA,35.61763,-89.95432,319.85,1.07,1.03,2025-06-22,1552,Terra,MODIS,59,6.1NRT,301.15,9.3,D
USA,35.88383,-87.80076,313.73,1.29,1.13,2025-06-22,1552,Terra,MODIS,52,6.1NRT,299.24,8.7,D
USA,29.76447,-93.87583,318.29,1.01,1,2025-06-22,1554,Terra,MODIS,0,6.1NRT,295.09,9.23,D
USA,37.1325,-113.44975,323.75,1.12,1.06,2025-06-22,1728,Terra,MODIS,64,6.1NRT,310.03,9.92,D
USA,37.13453,-113.46207,324.16,1.12,1.06,2025-06-22,1728,Terra,MODIS,62,6.1NRT,310.42,10.28,D
USA,37.36628,-113.46567,372.36,1.12,1.05,2025-06-22,1728,Terra,MODIS,100,6.1NRT,296.34,139.64,D
USA,37.36827,-113.4777,362.75,1.11,1.05,2025-06-22,1728,Terra,MODIS,100,6.1NRT,301.01,101.59,D
USA,37.59565,-112.27571,314.58,1.24,1.11,2025-06-22,1728,Terra,MODIS,50,6.1NRT,298.33,10.72,D
USA,37.59803,-112.28954,328.23,1.24,1.11,2025-06-22,1728,Terra,MODIS,79,6.1NRT,298.4,27.7,D
USA,37.59975,-112.28266,332.7,1.24,1.11,2025-06-22,1728,Terra,MODIS,76,6.1NRT,298.78,33.26,D
USA,37.61885,-112.27715,324.13,1.24,1.11,2025-06-22,1728,Terra,MODIS,35,6.1NRT,298.21,18.53,D
USA,37.62123,-112.29066,328.03,1.24,1.11,2025-06-22,1728,Terra,MODIS,57,6.1NRT,302.15,22.14,D
USA,40.72041,-112.02079,310.9,1.14,1.07,2025-06-22,1728,Terra,MODIS,50,6.1NRT,296.66,6.09,D
USA,33.41766,-111.75817,326.5,1.58,1.24,2025-06-22,1730,Terra,MODIS,41,6.1NRT,311.99,11.88,D
USA,65.1403,-147.66669,307.22,3.32,1.72,2025-06-22,1900,Terra,MODIS,60,6.1NRT,288.61,39.18,D
USA,65.14086,-147.73987,305.72,3.34,1.72,2025-06-22,1900,Terra,MODIS,34,6.1NRT,291.51,32.02,D
USA,65.5469,-150.24255,302.52,4.05,1.87,2025-06-22,1900,Terra,MODIS,22,6.1NRT,286.76,30.53,D
USA,67.47926,-150.93842,308.25,4.25,1.91,2025-06-22,1900,Terra,MODIS,46,6.1NRT,286.77,65.28,D
USA,62.62295,-145.97151,309.25,2.8,1.6,2025-06-22,1902,Terra,MODIS,64,6.1NRT,291.68,35.63,D
USA,62.62586,-145.96346,309.68,2.8,1.6,2025-06-22,1902,Terra,MODIS,67,6.1NRT,291.39,34.64,D
USA,62.76168,-145.04622,309.37,2.6,1.55,2025-06-22,1902,Terra,MODIS,58,6.1NRT,293.51,32.2,D
USA,62.76323,-145.09711,306.45,2.61,1.55,2025-06-22,1902,Terra,MODIS,53,6.1NRT,292.3,24.58,D
USA,63.22658,-143.0889,315.04,2.22,1.44,2025-06-22,1902,Terra,MODIS,71,6.1NRT,291.34,33.34,D
USA,63.22838,-143.13066,314.01,2.23,1.45,2025-06-22,1902,Terra,MODIS,68,6.1NRT,291.89,30.8,D
USA,63.23953,-143.08878,328.29,2.22,1.44,2025-06-22,1902,Terra,MODIS,77,6.1NRT,294.92,73.21,D
USA,63.24125,-143.12833,335.21,2.23,1.45,2025-06-22,1902,Terra,MODIS,88,6.1NRT,298.26,103.64,D
USA,63.25276,-143.12105,320.91,2.23,1.45,2025-06-22,1902,Terra,MODIS,79,6.1NRT,297.22,49.93,D
USA,63.3518,-141.38319,316.69,1.93,1.36,2025-06-22,1902,Terra,MODIS,76,6.1NRT,291.14,31.59,D
USA,63.35971,-141.39067,398.1,1.93,1.36,2025-06-22,1902,Terra,MODIS,100,6.1NRT,300.49,627.08,D
USA,63.36186,-141.42905,348,1.94,1.36,2025-06-22,1902,Terra,MODIS,72,6.1NRT,288.99,144.05,D
USA,63.36397,-141.38284,392.89,1.93,1.36,2025-06-22,1902,Terra,MODIS,100,6.1NRT,301.42,549.96,D
USA,63.36597,-141.42055,377.8,1.94,1.36,2025-06-22,1902,Terra,MODIS,87,6.1NRT,294.94,369.83,D
USA,63.37175,-141.38774,325.06,1.93,1.36,2025-06-22,1902,Terra,MODIS,83,6.1NRT,297.76,52.4,D
USA,63.37404,-141.42809,312.79,1.94,1.36,2025-06-22,1902,Terra,MODIS,59,6.1NRT,291.87,21.34,D
USA,63.53346,-143.69499,306.38,2.35,1.48,2025-06-22,1902,Terra,MODIS,58,6.1NRT,291.69,20.05,D
USA,63.78551,-144.3692,313.65,2.5,1.52,2025-06-22,1902,Terra,MODIS,28,6.1NRT,293.34,38.42,D
USA,64.01918,-142.73218,322.76,2.19,1.44,2025-06-22,1902,Terra,MODIS,66,6.1NRT,298.63,48.31,D
USA,64.03011,-142.68758,323.49,2.19,1.43,2025-06-22,1902,Terra,MODIS,48,6.1NRT,302,49.95,D
USA,64.03199,-142.73032,367.39,2.19,1.44,2025-06-22,1902,Terra,MODIS,100,6.1NRT,301.42,325.73,D
USA,64.17794,-142.55045,320.68,2.17,1.43,2025-06-22,1902,Terra,MODIS,80,6.1NRT,296.21,47.61,D
USA,64.17986,-142.59427,309.86,2.18,1.43,2025-06-22,1902,Terra,MODIS,42,6.1NRT,292.88,19.38,D
USA,64.2178,-142.57881,308.36,2.18,1.43,2025-06-22,1902,Terra,MODIS,14,6.1NRT,295.72,15.87,D
USA,64.87973,-144.65211,308.45,2.61,1.55,2025-06-22,1902,Terra,MODIS,67,6.1NRT,294.38,27.97,D
USA,19.40745,-155.29163,320.69,4.11,1.88,2025-06-22,1915,Terra,MODIS,57,6.1NRT,301.91,113.78,D
USA,29.20992,-82.99714,315.59,1.71,1.28,2025-06-22,1934,Aqua,MODIS,60,6.1NRT,299.47,14.45,D
USA,30.09779,-83.35495,325.98,1.73,1.29,2025-06-22,1934,Aqua,MODIS,79,6.1NRT,298.68,38.86,D
USA,30.2651,-85.37617,314.99,2.35,1.48,2025-06-22,1934,Aqua,MODIS,34,6.1NRT,297.42,25.12,D
USA,32.91442,-85.12513,316.67,1.95,1.36,2025-06-22,1936,Aqua,MODIS,70,6.1NRT,301.63,22.88,D
USA,33.17131,-84.84363,312.44,1.85,1.33,2025-06-22,1936,Aqua,MODIS,62,6.1NRT,294.98,14.14,D
USA,33.61023,-86.14637,314.44,2.19,1.44,2025-06-22,1936,Aqua,MODIS,57,6.1NRT,298.02,19.21,D
USA,33.64616,-84.33957,318.81,1.67,1.27,2025-06-22,1936,Aqua,MODIS,38,6.1NRT,300.75,13.69,D
USA,34.0271,-82.18655,314.71,1.24,1.11,2025-06-22,1936,Aqua,MODIS,59,6.1NRT,300.05,9.3,D
USA,34.20479,-82.12399,319.03,1.22,1.1,2025-06-22,1936,Aqua,MODIS,24,6.1NRT,301.8,10.46,D
USA,34.22788,-83.48191,315.41,1.44,1.19,2025-06-22,1936,Aqua,MODIS,18,6.1NRT,299.83,9.29,D
USA,34.41106,-83.10078,317.59,1.36,1.16,2025-06-22,1936,Aqua,MODIS,51,6.1NRT,300.46,10.72,D
USA,34.43159,-84.92567,317.39,1.75,1.3,2025-06-22,1936,Aqua,MODIS,58,6.1NRT,300.28,18.88,D
USA,34.43295,-84.91882,317.39,1.75,1.3,2025-06-22,1936,Aqua,MODIS,29,6.1NRT,299.97,18.51,D
USA,34.84338,-83.12248,309.67,1.34,1.15,2025-06-22,1936,Aqua,MODIS,32,6.1NRT,297.12,6.21,D
USA,35.1463,-77.68229,324.19,1.04,1.02,2025-06-22,1936,Aqua,MODIS,74,6.1NRT,302.44,13.38,D
USA,35.17261,-79.0125,317.18,1,1,2025-06-22,1936,Aqua,MODIS,47,6.1NRT,300.84,6.28,D
USA,35.24571,-81.39077,318.91,1.1,1.05,2025-06-22,1936,Aqua,MODIS,65,6.1NRT,302.82,8.75,D
USA,35.30713,-81.58448,321.75,1.12,1.05,2025-06-22,1936,Aqua,MODIS,73,6.1NRT,303.21,12.67,D
USA,35.53233,-82.75164,314.83,1.25,1.11,2025-06-22,1936,Aqua,MODIS,47,6.1NRT,301.24,10.2,D
USA,35.53465,-82.73865,315.15,1.25,1.11,2025-06-22,1936,Aqua,MODIS,38,6.1NRT,301.87,9.25,D
USA,35.71042,-80.87701,314.82,1.05,1.02,2025-06-22,1936,Aqua,MODIS,35,6.1NRT,299.29,5.28,D
USA,35.98789,-83.78516,318.95,1.39,1.17,2025-06-22,1936,Aqua,MODIS,68,6.1NRT,302.16,14.02,D
USA,36.1017,-83.33676,319.41,1.31,1.13,2025-06-22,1936,Aqua,MODIS,66,6.1NRT,301.44,13.24,D
USA,36.11692,-83.13953,319.18,1.28,1.12,2025-06-22,1936,Aqua,MODIS,38,6.1NRT,299.06,13.69,D
USA,36.11935,-83.12604,331.99,1.27,1.12,2025-06-22,1936,Aqua,MODIS,76,6.1NRT,299.25,33.27,D
USA,36.13118,-83.28696,317.83,1.3,1.13,2025-06-22,1936,Aqua,MODIS,40,6.1NRT,301.44,10.08,D
USA,36.35803,-82.1862,317.25,1.15,1.07,2025-06-22,1936,Aqua,MODIS,46,6.1NRT,304.75,8.55,D
USA,36.43228,-83.6312,316.61,1.33,1.14,2025-06-22,1936,Aqua,MODIS,33,6.1NRT,299.86,10.71,D
USA,36.51162,-82.26511,318.43,1.15,1.07,2025-06-22,1936,Aqua,MODIS,35,6.1NRT,305.83,10.59,D
USA,37.37247,-81.47022,309.92,1.06,1.03,2025-06-22,1936,Aqua,MODIS,18,6.1NRT,297.71,3.88,D
USA,37.47681,-82.5234,315.18,1.14,1.06,2025-06-22,1936,Aqua,MODIS,57,6.1NRT,301.65,8.13,D
USA,37.80871,-81.18595,315.81,1.03,1.02,2025-06-22,1936,Aqua,MODIS,39,6.1NRT,301.87,9.7,D
USA,40.12903,-83.20982,321.43,1.12,1.05,2025-06-22,1936,Aqua,MODIS,23,6.1NRT,306.08,7.46,D
USA,40.2247,-76.98891,330.9,1.22,1.1,2025-06-22,1936,Aqua,MODIS,73,6.1NRT,307.82,18.83,D
USA,40.27462,-83.50547,326.96,1.14,1.06,2025-06-22,1936,Aqua,MODIS,76,6.1NRT,309.89,17.05,D
USA,40.27713,-83.54688,320.8,1.14,1.07,2025-06-22,1936,Aqua,MODIS,54,6.1NRT,304.6,8.64,D
USA,41.1202,-83.9613,317.81,1.15,1.07,2025-06-22,1938,Aqua,MODIS,36,6.1NRT,304.24,6.13,D
USA,41.36591,-84.9244,325.35,1.25,1.11,2025-06-22,1938,Aqua,MODIS,72,6.1NRT,307.63,16.48,D
USA,41.72473,-85.78527,318.93,1.35,1.15,2025-06-22,1938,Aqua,MODIS,26,6.1NRT,302.53,9.7,D
USA,44.59601,-84.68707,315.57,1.1,1.04,2025-06-22,1938,Aqua,MODIS,48,6.1NRT,303.86,5.83,D
USA,44.88833,-89.52539,315.81,1.78,1.31,2025-06-22,1938,Aqua,MODIS,48,6.1NRT,303.35,14.6,D
USA,63.2209,-143.09467,315.42,1.57,1.23,2025-06-22,2038,Terra,MODIS,27,6.1NRT,289.58,18.93,D
USA,63.23035,-143.08211,349.48,1.57,1.23,2025-06-22,2038,Terra,MODIS,96,6.1NRT,294.13,108.65,D
USA,63.2372,-143.1116,363.61,1.56,1.23,2025-06-22,2038,Terra,MODIS,100,6.1NRT,297.54,176.58,D
USA,63.25304,-143.12668,322.41,1.56,1.23,2025-06-22,2038,Terra,MODIS,61,6.1NRT,294.22,31.21,D
USA,63.39985,-141.80101,323.4,1.68,1.28,2025-06-22,2038,Terra,MODIS,68,6.1NRT,292.96,34.55,D
USA,63.40132,-141.8058,327.13,1.68,1.28,2025-06-22,2038,Terra,MODIS,51,6.1NRT,294.01,42.6,D
USA,63.40663,-141.82877,336.22,1.68,1.27,2025-06-22,2038,Terra,MODIS,90,6.1NRT,296.28,66.4,D
USA,63.4393,-141.75053,315.12,1.68,1.28,2025-06-22,2038,Terra,MODIS,24,6.1NRT,293.52,19.59,D
USA,63.44662,-141.78075,346.75,1.68,1.27,2025-06-22,2038,Terra,MODIS,94,6.1NRT,295.88,107.26,D
USA,63.44859,-141.89531,365.03,1.67,1.27,2025-06-22,2038,Terra,MODIS,94,6.1NRT,295.74,196.69,D
USA,63.44926,-141.73834,337.46,1.68,1.28,2025-06-22,2038,Terra,MODIS,90,6.1NRT,294.09,74.93,D
USA,63.45576,-141.92491,349.56,1.66,1.27,2025-06-22,2038,Terra,MODIS,86,6.1NRT,295.37,114.56,D
USA,63.45623,-141.76714,359.93,1.68,1.27,2025-06-22,2038,Terra,MODIS,99,6.1NRT,295.78,173.33,D
USA,63.77671,-144.31049,342.65,1.38,1.16,2025-06-22,2038,Terra,MODIS,75,6.1NRT,297.36,61.23,D
USA,63.77704,-144.35017,327.72,1.38,1.16,2025-06-22,2038,Terra,MODIS,34,6.1NRT,297.23,33.92,D
USA,63.78227,-144.33585,339.51,1.38,1.16,2025-06-22,2038,Terra,MODIS,65,6.1NRT,301.78,54.61,D
USA,63.78601,-144.30002,330.14,1.38,1.16,2025-06-22,2038,Terra,MODIS,25,6.1NRT,296.49,36.01,D
USA,63.89546,-144.48682,341.28,1.36,1.15,2025-06-22,2038,Terra,MODIS,76,6.1NRT,303.35,49.35,D
USA,63.90065,-144.51108,341.11,1.35,1.15,2025-06-22,2038,Terra,MODIS,62,6.1NRT,304.57,48.06,D
USA,63.90232,-144.47502,337.54,1.36,1.15,2025-06-22,2038,Terra,MODIS,43,6.1NRT,301.53,50.11,D
USA,63.98501,-142.70537,309,1.51,1.21,2025-06-22,2038,Terra,MODIS,24,6.1NRT,289.35,9.91,D
USA,64.00107,-142.72238,343.87,1.5,1.21,2025-06-22,2038,Terra,MODIS,88,6.1NRT,289.5,82.55,D
USA,64.01022,-142.52995,329.2,1.52,1.22,2025-06-22,2038,Terra,MODIS,86,6.1NRT,286.72,45.43,D
USA,64.01691,-142.7386,327.64,1.5,1.21,2025-06-22,2038,Terra,MODIS,77,6.1NRT,289.17,39.92,D
USA,64.01942,-142.72795,340.48,1.5,1.21,2025-06-22,2038,Terra,MODIS,92,6.1NRT,290.54,72.37,D
USA,64.02328,-142.7666,311.3,1.5,1.21,2025-06-22,2038,Terra,MODIS,29,6.1NRT,289.36,13.85,D
USA,64.02588,-142.75589,340.48,1.5,1.21,2025-06-22,2038,Terra,MODIS,92,6.1NRT,290,73.61,D
USA,64.02592,-149.35886,341,1.06,1.03,2025-06-22,2038,Terra,MODIS,92,6.1NRT,294.12,44.52,D
USA,64.02625,-142.72623,359.07,1.5,1.21,2025-06-22,2038,Terra,MODIS,99,6.1NRT,294.4,144.3,D
USA,64.02884,-142.71603,360.06,1.5,1.21,2025-06-22,2038,Terra,MODIS,100,6.1NRT,294.25,149.41,D
USA,64.03259,-142.75415,339.22,1.5,1.21,2025-06-22,2038,Terra,MODIS,91,6.1NRT,289.92,69.84,D
USA,64.03522,-142.74364,349.22,1.5,1.21,2025-06-22,2038,Terra,MODIS,96,6.1NRT,290.88,103.37,D
USA,64.03789,-149.37085,331.78,1.06,1.03,2025-06-22,2038,Terra,MODIS,48,6.1NRT,296.06,26.95,D
USA,64.03944,-149.32301,344.54,1.06,1.03,2025-06-22,2038,Terra,MODIS,84,6.1NRT,298.59,48.65,D
USA,64.04796,-149.31516,341.28,1.06,1.03,2025-06-22,2038,Terra,MODIS,85,6.1NRT,296.81,42.23,D
USA,64.0584,-149.37523,324.74,1.06,1.03,2025-06-22,2038,Terra,MODIS,49,6.1NRT,296.21,18.02,D
USA,64.06499,-149.36311,327.75,1.06,1.03,2025-06-22,2038,Terra,MODIS,27,6.1NRT,296.6,20.86,D
USA,64.0735,-149.35533,323.29,1.06,1.03,2025-06-22,2038,Terra,MODIS,53,6.1NRT,293.77,16.69,D
USA,64.07701,-149.3754,348.7,1.06,1.03,2025-06-22,2038,Terra,MODIS,95,6.1NRT,296.87,58.37,D
USA,64.08139,-149.23094,320.86,1.06,1.03,2025-06-22,2038,Terra,MODIS,37,6.1NRT,292.22,16.01,D
USA,64.08493,-149.25114,345.37,1.06,1.03,2025-06-22,2038,Terra,MODIS,94,6.1NRT,295.29,52.98,D
USA,64.09759,-149.38017,351.09,1.06,1.03,2025-06-22,2038,Terra,MODIS,96,6.1NRT,295.39,64.06,D
USA,64.10108,-149.40025,319.74,1.06,1.03,2025-06-22,2038,Terra,MODIS,43,6.1NRT,293.44,13.88,D
USA,64.1346,-149.25232,330.42,1.06,1.03,2025-06-22,2038,Terra,MODIS,86,6.1NRT,292.64,28.1,D
USA,64.13811,-149.27255,322.88,1.06,1.03,2025-06-22,2038,Terra,MODIS,72,6.1NRT,294.26,17.87,D
USA,64.13879,-147.17401,327.56,1.15,1.07,2025-06-22,2038,Terra,MODIS,84,6.1NRT,297.06,27.62,D
USA,64.14288,-147.19557,312.3,1.15,1.07,2025-06-22,2038,Terra,MODIS,60,6.1NRT,296.44,9.01,D
USA,64.14446,-149.25999,342.07,1.06,1.03,2025-06-22,2038,Terra,MODIS,70,6.1NRT,295.21,45.61,D
USA,64.14753,-147.16522,325.75,1.15,1.07,2025-06-22,2038,Terra,MODIS,83,6.1NRT,297.16,24.87,D
USA,64.15071,-147.15514,323.85,1.15,1.07,2025-06-22,2038,Terra,MODIS,81,6.1NRT,296.65,21.6,D
USA,64.15162,-147.18678,315.93,1.15,1.07,2025-06-22,2038,Terra,MODIS,74,6.1NRT,296.76,12.53,D
USA,64.15485,-147.17664,328.25,1.15,1.07,2025-06-22,2038,Terra,MODIS,84,6.1NRT,297.28,27.65,D
USA,64.16915,-149.40129,327.04,1.06,1.03,2025-06-22,2038,Terra,MODIS,67,6.1NRT,295.07,22.27,D
USA,64.17263,-149.42126,311.94,1.05,1.03,2025-06-22,2038,Terra,MODIS,22,6.1NRT,292.37,8.28,D
USA,64.174,-147.79834,335.58,1.12,1.05,2025-06-22,2038,Terra,MODIS,69,6.1NRT,293.89,36.45,D
USA,64.17818,-142.60254,306.64,1.49,1.21,2025-06-22,2038,Terra,MODIS,54,6.1NRT,281.09,13.07,D
USA,64.17991,-147.92065,320.23,1.11,1.05,2025-06-22,2038,Terra,MODIS,14,6.1NRT,291.21,16.33,D
USA,64.18107,-149.41316,325.01,1.05,1.03,2025-06-22,2038,Terra,MODIS,74,6.1NRT,294.25,20.48,D
USA,64.18937,-147.88069,331.28,1.12,1.05,2025-06-22,2038,Terra,MODIS,46,6.1NRT,294.21,25.39,D
USA,64.19112,-149.3575,328.74,1.06,1.03,2025-06-22,2038,Terra,MODIS,85,6.1NRT,293.87,25.12,D
USA,64.19241,-147.9332,324.51,1.11,1.05,2025-06-22,2038,Terra,MODIS,71,6.1NRT,293.37,21.62,D
USA,64.20103,-147.94337,330.74,1.11,1.05,2025-06-22,2038,Terra,MODIS,35,6.1NRT,293.82,25.19,D
USA,64.20905,-147.71165,327.44,1.12,1.06,2025-06-22,2038,Terra,MODIS,53,6.1NRT,292.76,25.35,D
USA,64.23071,-147.93852,324.11,1.11,1.05,2025-06-22,2038,Terra,MODIS,34,6.1NRT,295.69,17.52,D
USA,64.23457,-147.9594,327.45,1.11,1.05,2025-06-22,2038,Terra,MODIS,53,6.1NRT,294.9,22.72,D
USA,64.34631,-146.52052,307.19,1.18,1.08,2025-06-22,2038,Terra,MODIS,59,6.1NRT,295.13,8.28,D
USA,64.45682,-145.85509,307.75,1.21,1.09,2025-06-22,2038,Terra,MODIS,62,6.1NRT,293.08,8.35,D
USA,64.46111,-145.87659,309.29,1.21,1.09,2025-06-22,2038,Terra,MODIS,65,6.1NRT,294.7,9.49,D
USA,64.68623,-148.44879,321.96,1.07,1.03,2025-06-22,2038,Terra,MODIS,68,6.1NRT,296.14,17.86,D
USA,64.72988,-148.69537,332.48,1.06,1.03,2025-06-22,2038,Terra,MODIS,50,6.1NRT,297.95,27.56,D
USA,64.73043,-148.74838,315.36,1.06,1.03,2025-06-22,2038,Terra,MODIS,74,6.1NRT,296.59,13.06,D
USA,64.73399,-148.76883,324.76,1.06,1.03,2025-06-22,2038,Terra,MODIS,82,6.1NRT,296.92,23.01,D
USA,64.74818,-148.63004,326.07,1.06,1.03,2025-06-22,2038,Terra,MODIS,55,6.1NRT,293.92,21.33,D
USA,64.75179,-148.65059,367.72,1.06,1.03,2025-06-22,2038,Terra,MODIS,100,6.1NRT,298.09,113.05,D
USA,64.84291,-145.00462,308.13,1.24,1.1,2025-06-22,2038,Terra,MODIS,60,6.1NRT,284.21,9.52,D
USA,64.8433,-145.05995,334.44,1.23,1.1,2025-06-22,2038,Terra,MODIS,89,6.1NRT,293.5,43.51,D
USA,64.84769,-145.02802,312.62,1.23,1.1,2025-06-22,2038,Terra,MODIS,49,6.1NRT,290.63,12.81,D
USA,64.85725,-145.07486,313.55,1.23,1.1,2025-06-22,2038,Terra,MODIS,55,6.1NRT,290.63,13.15,D
USA,64.87473,-144.67047,313.19,1.25,1.11,2025-06-22,2038,Terra,MODIS,30,6.1NRT,296.44,11.87,D
USA,64.87978,-144.6949,318.75,1.25,1.11,2025-06-22,2038,Terra,MODIS,70,6.1NRT,294.69,18.38,D
USA,64.95612,-145.965,321.16,1.17,1.08,2025-06-22,2038,Terra,MODIS,80,6.1NRT,296.98,17.66,D
USA,64.96493,-145.95598,320.86,1.17,1.08,2025-06-22,2038,Terra,MODIS,80,6.1NRT,298.57,16.65,D
USA,65.08688,-151.53952,306.89,1,1,2025-06-22,2038,Terra,MODIS,42,6.1NRT,294.72,4.5,D
USA,65.11219,-148.13,310.82,1.07,1.03,2025-06-22,2038,Terra,MODIS,68,6.1NRT,287.11,10.4,D
USA,65.11589,-148.15105,316.05,1.07,1.03,2025-06-22,2038,Terra,MODIS,75,6.1NRT,286.11,15.62,D
USA,65.12946,-147.78673,327.16,1.08,1.04,2025-06-22,2038,Terra,MODIS,76,6.1NRT,298.12,22.51,D
USA,65.13804,-147.77853,321.05,1.08,1.04,2025-06-22,2038,Terra,MODIS,58,6.1NRT,299.3,16.1,D
USA,65.14213,-147.645,333.39,1.08,1.04,2025-06-22,2038,Terra,MODIS,88,6.1NRT,294.28,31.99,D
USA,65.14597,-147.66623,365.66,1.08,1.04,2025-06-22,2038,Terra,MODIS,100,6.1NRT,298.99,108.5,D
USA,65.1468,-147.61513,306.21,1.08,1.04,2025-06-22,2038,Terra,MODIS,39,6.1NRT,293.24,4.57,D
USA,65.15059,-147.63602,342.44,1.08,1.04,2025-06-22,2038,Terra,MODIS,93,6.1NRT,294.01,48.9,D
USA,65.15454,-147.65787,346.2,1.08,1.04,2025-06-22,2038,Terra,MODIS,94,6.1NRT,294.73,55.75,D
USA,65.24726,-150.70284,311.68,1.01,1,2025-06-22,2038,Terra,MODIS,69,6.1NRT,293.82,9.12,D
USA,65.2474,-150.51416,318.36,1.01,1,2025-06-22,2038,Terra,MODIS,35,6.1NRT,296.1,11.93,D
USA,65.28621,-150.15018,302.84,1.01,1.01,2025-06-22,2038,Terra,MODIS,31,6.1NRT,292.23,2.61,D
USA,65.2895,-150.17068,309.45,1.01,1.01,2025-06-22,2038,Terra,MODIS,65,6.1NRT,295.34,6.56,D
USA,65.40719,-146.71153,311.44,1.11,1.05,2025-06-22,2038,Terra,MODIS,58,6.1NRT,298.32,8.32,D
USA,65.51234,-150.23233,350.21,1.01,1,2025-06-22,2038,Terra,MODIS,83,6.1NRT,296.54,54.97,D
USA,65.54071,-150.22974,330.69,1.01,1,2025-06-22,2038,Terra,MODIS,71,6.1NRT,300.1,19.45,D
USA,65.54192,-150.29822,321.46,1.01,1,2025-06-22,2038,Terra,MODIS,45,6.1NRT,296.51,13.08,D
USA,65.64024,-144.75336,309.39,1.19,1.09,2025-06-22,2038,Terra,MODIS,66,6.1NRT,289.72,9.71,D
USA,65.6449,-144.77675,313.99,1.19,1.09,2025-06-22,2038,Terra,MODIS,74,6.1NRT,289.07,14.14,D
USA,67.47007,-150.92699,320.43,1.01,1,2025-06-22,2038,Terra,MODIS,52,6.1NRT,293.83,14.79,D
USA,67.73677,-152.18799,309.34,1.03,1.01,2025-06-22,2038,Terra,MODIS,65,6.1NRT,285.4,8.33,D
USA,67.73971,-152.21059,318.24,1.03,1.01,2025-06-22,2038,Terra,MODIS,77,6.1NRT,288.79,15.49,D
USA,68.17437,-159.62502,311.42,1.44,1.19,2025-06-22,2038,Terra,MODIS,53,6.1NRT,288.55,14.76,D
USA,32.89231,-108.1572,344.14,1.55,1.23,2025-06-22,2114,Aqua,MODIS,88,6.1NRT,305.72,75.13,D
USA,37.35533,-113.48996,355.2,2.63,1.56,2025-06-22,2116,Aqua,MODIS,97,6.1NRT,296.02,285.51,D
USA,37.3608,-113.46577,346.08,2.62,1.55,2025-06-22,2116,Aqua,MODIS,86,6.1NRT,291.96,206.5,D
USA,37.36745,-113.47472,339.87,2.62,1.55,2025-06-22,2116,Aqua,MODIS,74,6.1NRT,296.06,155.23,D
USA,37.42068,-113.47198,325.67,2.61,1.55,2025-06-22,2116,Aqua,MODIS,55,6.1NRT,304.22,64.62,D
USA,37.42607,-113.46688,323.62,2.61,1.55,2025-06-22,2116,Aqua,MODIS,31,6.1NRT,303.87,57.82,D
USA,37.56558,-112.35654,328.24,2.2,1.44,2025-06-22,2116,Aqua,MODIS,47,6.1NRT,302.75,50.72,D
USA,37.57206,-112.38723,324.06,2.21,1.44,2025-06-22,2116,Aqua,MODIS,57,6.1NRT,305.68,38.02,D
USA,37.57256,-112.39285,329.37,2.21,1.44,2025-06-22,2116,Aqua,MODIS,45,6.1NRT,306.2,51.08,D
USA,37.57862,-112.41771,328.97,2.22,1.44,2025-06-22,2116,Aqua,MODIS,63,6.1NRT,306.26,54.05,D
USA,37.58285,-112.3374,326.29,2.19,1.44,2025-06-22,2116,Aqua,MODIS,56,6.1NRT,299.55,39.23,D
USA,37.58403,-112.39267,368.98,2.21,1.44,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,305.48,323.81,D
USA,37.58451,-112.39832,369.84,2.21,1.44,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,305.08,332.08,D
USA,37.5877,-112.31499,322.38,2.19,1.43,2025-06-22,2116,Aqua,MODIS,47,6.1NRT,298.09,29.27,D
USA,37.58878,-112.32018,348.61,2.19,1.43,2025-06-22,2116,Aqua,MODIS,93,6.1NRT,299.72,145.02,D
USA,37.59245,-112.29302,371.77,2.18,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,307.82,353.96,D
USA,37.59367,-112.29822,370.15,2.18,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,308.91,327.57,D
USA,37.59726,-112.27081,392.15,2.17,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,306.74,626.38,D
USA,37.59868,-112.27572,404.23,2.17,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,311.49,841.21,D
USA,37.59999,-112.31863,406.58,2.19,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,311.21,884.73,D
USA,37.60106,-112.32388,388.34,2.19,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,309.78,551.56,D
